job_id,skill,category,role_category,location,posted_date
389,Docker,DevOps,Data Engineer,"New York, NY",2026-07-03
389,ETL,Data Engineering,Data Engineer,"New York, NY",2026-07-03
143,SQL,Programming Language,Data Analyst,"Delhi, India",2026-07-04
143,Excel,BI & Visualization,Data Analyst,"Delhi, India",2026-07-04
143,Power BI,BI & Visualization,Data Analyst,"Delhi, India",2026-07-04
143,Tableau,BI & Visualization,Data Analyst,"Delhi, India",2026-07-04
143,A/B Testing,Analytics,Data Analyst,"Delhi, India",2026-07-04
143,Data Warehousing,Data Engineering,Data Analyst,"Delhi, India",2026-07-04
433,Airflow,Data Engineering,ML Engineer,Singapore,2026-07-04
433,Kubernetes,DevOps,ML Engineer,Singapore,2026-07-04
433,PyTorch,Machine Learning & AI,ML Engineer,Singapore,2026-07-04
433,Scikit-learn,Machine Learning & AI,ML Engineer,Singapore,2026-07-04
433,NLP,Machine Learning & AI,ML Engineer,Singapore,2026-07-04
816,Docker,DevOps,ML Engineer,"Pune, India",2026-07-04
816,Machine Learning,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-04
816,Deep Learning,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-04
816,PyTorch,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-04
816,NLP,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-04
1199,AWS,Cloud,Data Engineer,"New York, NY",2026-07-04
1199,BigQuery,Cloud & Data Warehousing,Data Engineer,"New York, NY",2026-07-04
1199,Spark,Big Data,Data Engineer,"New York, NY",2026-07-04
1199,Hadoop,Big Data,Data Engineer,"New York, NY",2026-07-04
1199,Kafka,Big Data,Data Engineer,"New York, NY",2026-07-04
1199,ETL,Data Engineering,Data Engineer,"New York, NY",2026-07-04
1316,Python,Programming Language,ML Engineer,"Boston, MA",2026-07-04
1316,Airflow,Data Engineering,ML Engineer,"Boston, MA",2026-07-04
1316,Docker,DevOps,ML Engineer,"Boston, MA",2026-07-04
1316,PyTorch,Machine Learning & AI,ML Engineer,"Boston, MA",2026-07-04
1680,Python,Programming Language,Data Analyst,Remote,2026-07-04
1680,Power BI,BI & Visualization,Data Analyst,Remote,2026-07-04
1680,Tableau,BI & Visualization,Data Analyst,Remote,2026-07-04
1680,GCP,Cloud,Data Analyst,Remote,2026-07-04
1680,Git,DevOps,Data Analyst,Remote,2026-07-04
1699,SQL,Programming Language,Software Engineer,"San Francisco, CA",2026-07-04
1699,C++,Programming Language,Software Engineer,"San Francisco, CA",2026-07-04
1699,Docker,DevOps,Software Engineer,"San Francisco, CA",2026-07-04
1699,MongoDB,Databases,Software Engineer,"San Francisco, CA",2026-07-04
1699,Linux,DevOps,Software Engineer,"San Francisco, CA",2026-07-04
1707,Java,Programming Language,Software Engineer,"Berlin, Germany",2026-07-04
1707,AWS,Cloud,Software Engineer,"Berlin, Germany",2026-07-04
1707,Docker,DevOps,Software Engineer,"Berlin, Germany",2026-07-04
1707,Kubernetes,DevOps,Software Engineer,"Berlin, Germany",2026-07-04
1707,PostgreSQL,Databases,Software Engineer,"Berlin, Germany",2026-07-04
1969,Python,Programming Language,Data Analyst,"Boston, MA",2026-07-04
1969,Excel,BI & Visualization,Data Analyst,"Boston, MA",2026-07-04
1969,Power BI,BI & Visualization,Data Analyst,"Boston, MA",2026-07-04
1969,Tableau,BI & Visualization,Data Analyst,"Boston, MA",2026-07-04
1969,Git,DevOps,Data Analyst,"Boston, MA",2026-07-04
1969,Statistics,Analytics,Data Analyst,"Boston, MA",2026-07-04
282,Docker,DevOps,ML Engineer,"New York, NY",2026-07-05
282,Kubernetes,DevOps,ML Engineer,"New York, NY",2026-07-05
282,TensorFlow,Machine Learning & AI,ML Engineer,"New York, NY",2026-07-05
282,PyTorch,Machine Learning & AI,ML Engineer,"New York, NY",2026-07-05
282,Computer Vision,Machine Learning & AI,ML Engineer,"New York, NY",2026-07-05
460,Python,Programming Language,Data Scientist,"Austin, TX",2026-07-05
460,SQL,Programming Language,Data Scientist,"Austin, TX",2026-07-05
460,Machine Learning,Machine Learning & AI,Data Scientist,"Austin, TX",2026-07-05
460,PyTorch,Machine Learning & AI,Data Scientist,"Austin, TX",2026-07-05
460,Scikit-learn,Machine Learning & AI,Data Scientist,"Austin, TX",2026-07-05
460,A/B Testing,Analytics,Data Scientist,"Austin, TX",2026-07-05
512,SQL,Programming Language,Software Engineer,"Berlin, Germany",2026-07-05
512,Java,Programming Language,Software Engineer,"Berlin, Germany",2026-07-05
512,C++,Programming Language,Software Engineer,"Berlin, Germany",2026-07-05
512,MongoDB,Databases,Software Engineer,"Berlin, Germany",2026-07-05
512,Linux,DevOps,Software Engineer,"Berlin, Germany",2026-07-05
675,AWS,Cloud,ML Engineer,"Bengaluru, India",2026-07-05
675,Azure,Cloud,ML Engineer,"Bengaluru, India",2026-07-05
675,Docker,DevOps,ML Engineer,"Bengaluru, India",2026-07-05
675,Kubernetes,DevOps,ML Engineer,"Bengaluru, India",2026-07-05
675,TensorFlow,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-05
675,PyTorch,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-05
675,Computer Vision,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-05
1875,Python,Programming Language,Data Engineer,"Bengaluru, India",2026-07-05
1875,AWS,Cloud,Data Engineer,"Bengaluru, India",2026-07-05
1875,Hadoop,Big Data,Data Engineer,"Bengaluru, India",2026-07-05
1875,Airflow,Data Engineering,Data Engineer,"Bengaluru, India",2026-07-05
1875,Docker,DevOps,Data Engineer,"Bengaluru, India",2026-07-05
1875,ETL,Data Engineering,Data Engineer,"Bengaluru, India",2026-07-05
381,SQL,Programming Language,Data Engineer,Singapore,2026-07-06
381,Snowflake,Cloud & Data Warehousing,Data Engineer,Singapore,2026-07-06
381,BigQuery,Cloud & Data Warehousing,Data Engineer,Singapore,2026-07-06
381,Spark,Big Data,Data Engineer,Singapore,2026-07-06
381,Airflow,Data Engineering,Data Engineer,Singapore,2026-07-06
381,dbt,Data Engineering,Data Engineer,Singapore,2026-07-06
381,ETL,Data Engineering,Data Engineer,Singapore,2026-07-06
579,Python,Programming Language,Data Analyst,"Boston, MA",2026-07-06
579,Tableau,BI & Visualization,Data Analyst,"Boston, MA",2026-07-06
579,Statistics,Analytics,Data Analyst,"Boston, MA",2026-07-06
579,MongoDB,Databases,Data Analyst,"Boston, MA",2026-07-06
635,Python,Programming Language,Data Scientist,Remote,2026-07-06
635,R,Programming Language,Data Scientist,Remote,2026-07-06
635,SQL,Programming Language,Data Scientist,Remote,2026-07-06
635,Machine Learning,Machine Learning & AI,Data Scientist,Remote,2026-07-06
635,NLP,Machine Learning & AI,Data Scientist,Remote,2026-07-06
635,Computer Vision,Machine Learning & AI,Data Scientist,Remote,2026-07-06
927,AWS,Cloud,ML Engineer,Singapore,2026-07-06
927,Spark,Big Data,ML Engineer,Singapore,2026-07-06
927,Machine Learning,Machine Learning & AI,ML Engineer,Singapore,2026-07-06
927,TensorFlow,Machine Learning & AI,ML Engineer,Singapore,2026-07-06
927,PyTorch,Machine Learning & AI,ML Engineer,Singapore,2026-07-06
1413,Python,Programming Language,Data Scientist,Singapore,2026-07-06
1413,SQL,Programming Language,Data Scientist,Singapore,2026-07-06
1413,Tableau,BI & Visualization,Data Scientist,Singapore,2026-07-06
1413,Spark,Big Data,Data Scientist,Singapore,2026-07-06
1413,Machine Learning,Machine Learning & AI,Data Scientist,Singapore,2026-07-06
1413,Deep Learning,Machine Learning & AI,Data Scientist,Singapore,2026-07-06
1413,NLP,Machine Learning & AI,Data Scientist,Singapore,2026-07-06
1628,Python,Programming Language,Data Analyst,"Bengaluru, India",2026-07-06
1628,R,Programming Language,Data Analyst,"Bengaluru, India",2026-07-06
1628,SQL,Programming Language,Data Analyst,"Bengaluru, India",2026-07-06
1628,Excel,BI & Visualization,Data Analyst,"Bengaluru, India",2026-07-06
1628,Looker,BI & Visualization,Data Analyst,"Bengaluru, India",2026-07-06
358,Kubernetes,DevOps,ML Engineer,"Hyderabad, India",2026-07-07
358,Git,DevOps,ML Engineer,"Hyderabad, India",2026-07-07
358,Deep Learning,Machine Learning & AI,ML Engineer,"Hyderabad, India",2026-07-07
358,PyTorch,Machine Learning & AI,ML Engineer,"Hyderabad, India",2026-07-07
358,Scikit-learn,Machine Learning & AI,ML Engineer,"Hyderabad, India",2026-07-07
362,dbt,Data Engineering,Data Engineer,"Los Angeles, CA",2026-07-07
362,Docker,DevOps,Data Engineer,"Los Angeles, CA",2026-07-07
362,ETL,Data Engineering,Data Engineer,"Los Angeles, CA",2026-07-07
362,Data Warehousing,Data Engineering,Data Engineer,"Los Angeles, CA",2026-07-07
733,Spark,Big Data,ML Engineer,"Delhi, India",2026-07-07
733,Airflow,Data Engineering,ML Engineer,"Delhi, India",2026-07-07
733,Deep Learning,Machine Learning & AI,ML Engineer,"Delhi, India",2026-07-07
733,TensorFlow,Machine Learning & AI,ML Engineer,"Delhi, India",2026-07-07
766,Python,Programming Language,Data Analyst,"Pune, India",2026-07-07
766,R,Programming Language,Data Analyst,"Pune, India",2026-07-07
766,SQL,Programming Language,Data Analyst,"Pune, India",2026-07-07
766,Excel,BI & Visualization,Data Analyst,"Pune, India",2026-07-07
766,Tableau,BI & Visualization,Data Analyst,"Pune, India",2026-07-07
766,GCP,Cloud,Data Analyst,"Pune, India",2026-07-07
766,Statistics,Analytics,Data Analyst,"Pune, India",2026-07-07
1373,Java,Programming Language,Software Engineer,Singapore,2026-07-07
1373,JavaScript,Programming Language,Software Engineer,Singapore,2026-07-07
1373,Git,DevOps,Software Engineer,Singapore,2026-07-07
1373,NoSQL,Databases,Software Engineer,Singapore,2026-07-07
1373,REST API,Software Engineering,Software Engineer,Singapore,2026-07-07
1379,Python,Programming Language,Data Analyst,"San Francisco, CA",2026-07-07
1379,Excel,BI & Visualization,Data Analyst,"San Francisco, CA",2026-07-07
1379,Tableau,BI & Visualization,Data Analyst,"San Francisco, CA",2026-07-07
1379,Looker,BI & Visualization,Data Analyst,"San Francisco, CA",2026-07-07
1525,Python,Programming Language,Data Engineer,"Chicago, IL",2026-07-07
1525,AWS,Cloud,Data Engineer,"Chicago, IL",2026-07-07
1525,Azure,Cloud,Data Engineer,"Chicago, IL",2026-07-07
1525,Kafka,Big Data,Data Engineer,"Chicago, IL",2026-07-07
1525,Airflow,Data Engineering,Data Engineer,"Chicago, IL",2026-07-07
1525,dbt,Data Engineering,Data Engineer,"Chicago, IL",2026-07-07
1525,ETL,Data Engineering,Data Engineer,"Chicago, IL",2026-07-07
1589,Python,Programming Language,Data Analyst,Remote,2026-07-07
1589,SQL,Programming Language,Data Analyst,Remote,2026-07-07
1589,Power BI,BI & Visualization,Data Analyst,Remote,2026-07-07
1589,Statistics,Analytics,Data Analyst,Remote,2026-07-07
1589,ETL,Data Engineering,Data Analyst,Remote,2026-07-07
377,Python,Programming Language,Data Engineer,"Washington, DC",2026-07-08
377,Snowflake,Cloud & Data Warehousing,Data Engineer,"Washington, DC",2026-07-08
377,dbt,Data Engineering,Data Engineer,"Washington, DC",2026-07-08
377,Data Warehousing,Data Engineering,Data Engineer,"Washington, DC",2026-07-08
622,Python,Programming Language,ML Engineer,"Seattle, WA",2026-07-08
622,AWS,Cloud,ML Engineer,"Seattle, WA",2026-07-08
622,Machine Learning,Machine Learning & AI,ML Engineer,"Seattle, WA",2026-07-08
622,TensorFlow,Machine Learning & AI,ML Engineer,"Seattle, WA",2026-07-08
622,PyTorch,Machine Learning & AI,ML Engineer,"Seattle, WA",2026-07-08
622,Computer Vision,Machine Learning & AI,ML Engineer,"Seattle, WA",2026-07-08
1660,Python,Programming Language,Data Scientist,"Hyderabad, India",2026-07-08
1660,SQL,Programming Language,Data Scientist,"Hyderabad, India",2026-07-08
1660,Machine Learning,Machine Learning & AI,Data Scientist,"Hyderabad, India",2026-07-08
1660,Scikit-learn,Machine Learning & AI,Data Scientist,"Hyderabad, India",2026-07-08
1660,Computer Vision,Machine Learning & AI,Data Scientist,"Hyderabad, India",2026-07-08
1978,Python,Programming Language,Data Scientist,"Chicago, IL",2026-07-08
1978,R,Programming Language,Data Scientist,"Chicago, IL",2026-07-08
1978,SQL,Programming Language,Data Scientist,"Chicago, IL",2026-07-08
1978,PyTorch,Machine Learning & AI,Data Scientist,"Chicago, IL",2026-07-08
1978,Scikit-learn,Machine Learning & AI,Data Scientist,"Chicago, IL",2026-07-08
1978,A/B Testing,Analytics,Data Scientist,"Chicago, IL",2026-07-08
163,Python,Programming Language,Data Engineer,"San Francisco, CA",2026-07-09
163,SQL,Programming Language,Data Engineer,"San Francisco, CA",2026-07-09
163,Snowflake,Cloud & Data Warehousing,Data Engineer,"San Francisco, CA",2026-07-09
163,Redshift,Cloud & Data Warehousing,Data Engineer,"San Francisco, CA",2026-07-09
163,BigQuery,Cloud & Data Warehousing,Data Engineer,"San Francisco, CA",2026-07-09
163,dbt,Data Engineering,Data Engineer,"San Francisco, CA",2026-07-09
1035,Python,Programming Language,Software Engineer,"San Francisco, CA",2026-07-09
1035,Java,Programming Language,Software Engineer,"San Francisco, CA",2026-07-09
1035,Kubernetes,DevOps,Software Engineer,"San Francisco, CA",2026-07-09
1035,Git,DevOps,Software Engineer,"San Francisco, CA",2026-07-09
1035,NoSQL,Databases,Software Engineer,"San Francisco, CA",2026-07-09
1035,PostgreSQL,Databases,Software Engineer,"San Francisco, CA",2026-07-09
1035,Agile,Soft Skills & Methodology,Software Engineer,"San Francisco, CA",2026-07-09
1139,Python,Programming Language,ML Engineer,"Austin, TX",2026-07-09
1139,Machine Learning,Machine Learning & AI,ML Engineer,"Austin, TX",2026-07-09
1139,Deep Learning,Machine Learning & AI,ML Engineer,"Austin, TX",2026-07-09
1139,TensorFlow,Machine Learning & AI,ML Engineer,"Austin, TX",2026-07-09
1139,PyTorch,Machine Learning & AI,ML Engineer,"Austin, TX",2026-07-09
1567,SQL,Programming Language,Data Engineer,"Hyderabad, India",2026-07-09
1567,AWS,Cloud,Data Engineer,"Hyderabad, India",2026-07-09
1567,Snowflake,Cloud & Data Warehousing,Data Engineer,"Hyderabad, India",2026-07-09
1567,Redshift,Cloud & Data Warehousing,Data Engineer,"Hyderabad, India",2026-07-09
1567,BigQuery,Cloud & Data Warehousing,Data Engineer,"Hyderabad, India",2026-07-09
1567,Spark,Big Data,Data Engineer,"Hyderabad, India",2026-07-09
1567,ETL,Data Engineering,Data Engineer,"Hyderabad, India",2026-07-09
1567,Data Warehousing,Data Engineering,Data Engineer,"Hyderabad, India",2026-07-09
1991,Python,Programming Language,Data Analyst,"San Francisco, CA",2026-07-09
1991,Excel,BI & Visualization,Data Analyst,"San Francisco, CA",2026-07-09
1991,A/B Testing,Analytics,Data Analyst,"San Francisco, CA",2026-07-09
1991,ETL,Data Engineering,Data Analyst,"San Francisco, CA",2026-07-09
1991,Data Warehousing,Data Engineering,Data Analyst,"San Francisco, CA",2026-07-09
21,Python,Programming Language,Data Scientist,"Dublin, Ireland",2026-07-10
21,R,Programming Language,Data Scientist,"Dublin, Ireland",2026-07-10
21,Deep Learning,Machine Learning & AI,Data Scientist,"Dublin, Ireland",2026-07-10
21,A/B Testing,Analytics,Data Scientist,"Dublin, Ireland",2026-07-10
277,Python,Programming Language,ML Engineer,Remote,2026-07-10
277,Spark,Big Data,ML Engineer,Remote,2026-07-10
277,Machine Learning,Machine Learning & AI,ML Engineer,Remote,2026-07-10
277,TensorFlow,Machine Learning & AI,ML Engineer,Remote,2026-07-10
277,Scikit-learn,Machine Learning & AI,ML Engineer,Remote,2026-07-10
277,NLP,Machine Learning & AI,ML Engineer,Remote,2026-07-10
277,Computer Vision,Machine Learning & AI,ML Engineer,Remote,2026-07-10
707,SQL,Programming Language,Data Analyst,"Bengaluru, India",2026-07-10
707,Excel,BI & Visualization,Data Analyst,"Bengaluru, India",2026-07-10
707,Power BI,BI & Visualization,Data Analyst,"Bengaluru, India",2026-07-10
707,Looker,BI & Visualization,Data Analyst,"Bengaluru, India",2026-07-10
707,GCP,Cloud,Data Analyst,"Bengaluru, India",2026-07-10
707,Git,DevOps,Data Analyst,"Bengaluru, India",2026-07-10
707,Statistics,Analytics,Data Analyst,"Bengaluru, India",2026-07-10
1178,Python,Programming Language,ML Engineer,"Bengaluru, India",2026-07-10
1178,Spark,Big Data,ML Engineer,"Bengaluru, India",2026-07-10
1178,Kubernetes,DevOps,ML Engineer,"Bengaluru, India",2026-07-10
1178,PyTorch,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-10
1178,Scikit-learn,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-10
1178,NLP,Machine Learning & AI,ML Engineer,"Bengaluru, India",2026-07-10
1452,Python,Programming Language,Data Analyst,"Bengaluru, India",2026-07-10
1452,SQL,Programming Language,Data Analyst,"Bengaluru, India",2026-07-10
1452,Excel,BI & Visualization,Data Analyst,"Bengaluru, India",2026-07-10
1452,Tableau,BI & Visualization,Data Analyst,"Bengaluru, India",2026-07-10
1452,Git,DevOps,Data Analyst,"Bengaluru, India",2026-07-10
1452,A/B Testing,Analytics,Data Analyst,"Bengaluru, India",2026-07-10
1452,MongoDB,Databases,Data Analyst,"Bengaluru, India",2026-07-10
1593,Python,Programming Language,Software Engineer,"New York, NY",2026-07-10
1593,AWS,Cloud,Software Engineer,"New York, NY",2026-07-10
1593,Git,DevOps,Software Engineer,"New York, NY",2026-07-10
1593,PostgreSQL,Databases,Software Engineer,"New York, NY",2026-07-10
1593,Linux,DevOps,Software Engineer,"New York, NY",2026-07-10
1593,Agile,Soft Skills & Methodology,Software Engineer,"New York, NY",2026-07-10
1743,Python,Programming Language,ML Engineer,"London, UK",2026-07-10
1743,Kubernetes,DevOps,ML Engineer,"London, UK",2026-07-10
1743,Machine Learning,Machine Learning & AI,ML Engineer,"London, UK",2026-07-10
1743,Deep Learning,Machine Learning & AI,ML Engineer,"London, UK",2026-07-10
1743,TensorFlow,Machine Learning & AI,ML Engineer,"London, UK",2026-07-10
1743,NLP,Machine Learning & AI,ML Engineer,"London, UK",2026-07-10
1743,Computer Vision,Machine Learning & AI,ML Engineer,"London, UK",2026-07-10
193,Python,Programming Language,Data Analyst,"Toronto, Canada",2026-07-11
193,R,Programming Language,Data Analyst,"Toronto, Canada",2026-07-11
193,Statistics,Analytics,Data Analyst,"Toronto, Canada",2026-07-11
193,MongoDB,Databases,Data Analyst,"Toronto, Canada",2026-07-11
420,Machine Learning,Machine Learning & AI,Data Scientist,"Boston, MA",2026-07-11
420,TensorFlow,Machine Learning & AI,Data Scientist,"Boston, MA",2026-07-11
420,PyTorch,Machine Learning & AI,Data Scientist,"Boston, MA",2026-07-11
420,Scikit-learn,Machine Learning & AI,Data Scientist,"Boston, MA",2026-07-11
420,NLP,Machine Learning & AI,Data Scientist,"Boston, MA",2026-07-11
420,A/B Testing,Analytics,Data Scientist,"Boston, MA",2026-07-11
939,Python,Programming Language,ML Engineer,"Pune, India",2026-07-11
939,Git,DevOps,ML Engineer,"Pune, India",2026-07-11
939,TensorFlow,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-11
939,PyTorch,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-11
939,Computer Vision,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-11
984,Python,Programming Language,Software Engineer,"Seattle, WA",2026-07-11
984,Java,Programming Language,Software Engineer,"Seattle, WA",2026-07-11
984,JavaScript,Programming Language,Software Engineer,"Seattle, WA",2026-07-11
984,Docker,DevOps,Software Engineer,"Seattle, WA",2026-07-11
984,Git,DevOps,Software Engineer,"Seattle, WA",2026-07-11
984,REST API,Software Engineering,Software Engineer,"Seattle, WA",2026-07-11
1033,Python,Programming Language,Software Engineer,"Los Angeles, CA",2026-07-11
1033,SQL,Programming Language,Software Engineer,"Los Angeles, CA",2026-07-11
1033,Git,DevOps,Software Engineer,"Los Angeles, CA",2026-07-11
1033,Linux,DevOps,Software Engineer,"Los Angeles, CA",2026-07-11
1033,Agile,Soft Skills & Methodology,Software Engineer,"Los Angeles, CA",2026-07-11
1046,SQL,Programming Language,Data Engineer,"New York, NY",2026-07-11
1046,BigQuery,Cloud & Data Warehousing,Data Engineer,"New York, NY",2026-07-11
1046,Airflow,Data Engineering,Data Engineer,"New York, NY",2026-07-11
1046,ETL,Data Engineering,Data Engineer,"New York, NY",2026-07-11
1210,SQL,Programming Language,Data Analyst,"Atlanta, GA",2026-07-11
1210,Excel,BI & Visualization,Data Analyst,"Atlanta, GA",2026-07-11
1210,Power BI,BI & Visualization,Data Analyst,"Atlanta, GA",2026-07-11
1210,A/B Testing,Analytics,Data Analyst,"Atlanta, GA",2026-07-11
1402,SQL,Programming Language,Data Engineer,"San Francisco, CA",2026-07-11
1402,AWS,Cloud,Data Engineer,"San Francisco, CA",2026-07-11
1402,Snowflake,Cloud & Data Warehousing,Data Engineer,"San Francisco, CA",2026-07-11
1402,Spark,Big Data,Data Engineer,"San Francisco, CA",2026-07-11
1402,dbt,Data Engineering,Data Engineer,"San Francisco, CA",2026-07-11
1402,Data Warehousing,Data Engineering,Data Engineer,"San Francisco, CA",2026-07-11
1576,AWS,Cloud,Data Engineer,"Pune, India",2026-07-11
1576,Snowflake,Cloud & Data Warehousing,Data Engineer,"Pune, India",2026-07-11
1576,Redshift,Cloud & Data Warehousing,Data Engineer,"Pune, India",2026-07-11
1576,Airflow,Data Engineering,Data Engineer,"Pune, India",2026-07-11
1576,dbt,Data Engineering,Data Engineer,"Pune, India",2026-07-11
1576,ETL,Data Engineering,Data Engineer,"Pune, India",2026-07-11
1598,Python,Programming Language,Data Analyst,"Denver, CO",2026-07-11
1598,SQL,Programming Language,Data Analyst,"Denver, CO",2026-07-11
1598,Excel,BI & Visualization,Data Analyst,"Denver, CO",2026-07-11
1598,Tableau,BI & Visualization,Data Analyst,"Denver, CO",2026-07-11
1598,Git,DevOps,Data Analyst,"Denver, CO",2026-07-11
1598,Statistics,Analytics,Data Analyst,"Denver, CO",2026-07-11
1598,Data Warehousing,Data Engineering,Data Analyst,"Denver, CO",2026-07-11
31,Python,Programming Language,Data Scientist,"Seattle, WA",2026-07-12
31,SQL,Programming Language,Data Scientist,"Seattle, WA",2026-07-12
31,Tableau,BI & Visualization,Data Scientist,"Seattle, WA",2026-07-12
31,Machine Learning,Machine Learning & AI,Data Scientist,"Seattle, WA",2026-07-12
31,PyTorch,Machine Learning & AI,Data Scientist,"Seattle, WA",2026-07-12
31,Scikit-learn,Machine Learning & AI,Data Scientist,"Seattle, WA",2026-07-12
31,A/B Testing,Analytics,Data Scientist,"Seattle, WA",2026-07-12
438,Python,Programming Language,Data Analyst,"Seattle, WA",2026-07-12
438,Excel,BI & Visualization,Data Analyst,"Seattle, WA",2026-07-12
438,Tableau,BI & Visualization,Data Analyst,"Seattle, WA",2026-07-12
438,Statistics,Analytics,Data Analyst,"Seattle, WA",2026-07-12
465,Python,Programming Language,ML Engineer,"Austin, TX",2026-07-12
465,AWS,Cloud,ML Engineer,"Austin, TX",2026-07-12
465,Machine Learning,Machine Learning & AI,ML Engineer,"Austin, TX",2026-07-12
465,Deep Learning,Machine Learning & AI,ML Engineer,"Austin, TX",2026-07-12
851,AWS,Cloud,ML Engineer,"Pune, India",2026-07-12
851,Spark,Big Data,ML Engineer,"Pune, India",2026-07-12
851,Kubernetes,DevOps,ML Engineer,"Pune, India",2026-07-12
851,Machine Learning,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-12
851,Deep Learning,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-12
851,PyTorch,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-12
851,Scikit-learn,Machine Learning & AI,ML Engineer,"Pune, India",2026-07-12
1302,Python,Programming Language,ML Engineer,"Hyderabad, India",2026-07-12
1302,Spark,Big Data,ML Engineer,"Hyderabad, India",2026-07-12
1302,Kubernetes,DevOps,ML Engineer,"Hyderabad, India",2026-07-12
1302,Machine Learning,Machine Learning & AI,ML Engineer,"Hyderabad, India",2026-07-12
1302,TensorFlow,Machine Learning & AI,ML Engineer,"Hyderabad, India",2026-07-12
1302,PyTorch,Machine Learning & AI,ML Engineer,"Hyderabad, India",2026-07-12
1483,Python,Programming Language,Data Analyst,Remote,2026-07-12
1483,R,Programming Language,Data Analyst,Remote,2026-07-12
1483,SQL,Programming Language,Data Analyst,Remote,2026-07-12
1483,Excel,BI & Visualization,Data Analyst,Remote,2026-07-12
1483,Statistics,Analytics,Data Analyst,Remote,2026-07-12
1483,A/B Testing,Analytics,Data Analyst,Remote,2026-07-12
1629,AWS,Cloud,ML Engineer,"Berlin, Germany",2026-07-12
1629,Docker,DevOps,ML Engineer,"Berlin, Germany",2026-07-12
1629,Machine Learning,Machine Learning & AI,ML Engineer,"Berlin, Germany",2026-07-12
1629,TensorFlow,Machine Learning & AI,ML Engineer,"Berlin, Germany",2026-07-12
1629,PyTorch,Machine Learning & AI,ML Engineer,"Berlin, Germany",2026-07-12
1629,Scikit-learn,Machine Learning & AI,ML Engineer,"Berlin, Germany",2026-07-12
1629,NLP,Machine Learning & AI,ML Engineer,"Berlin, Germany",2026-07-12
1996,Python,Programming Language,Data Scientist,"Mumbai, India",2026-07-12
1996,R,Programming Language,Data Scientist,"Mumbai, India",2026-07-12
1996,Power BI,BI & Visualization,Data Scientist,"Mumbai, India",2026-07-12
1996,Deep Learning,Machine Learning & AI,Data Scientist,"Mumbai, India",2026-07-12
1996,Statistics,Analytics,Data Scientist,"Mumbai, India",2026-07-12
41,SQL,Programming Language,Data Engineer,Remote,2026-07-13
41,Spark,Big Data,Data Engineer,Remote,2026-07-13
41,Airflow,Data Engineering,Data Engineer,Remote,2026-07-13
41,dbt,Data Engineering,Data Engineer,Remote,2026-07-13
41,ETL,Data Engineering,Data Engineer,Remote,2026-07-13
102,Python,Programming Language,Data Engineer,"Atlanta, GA",2026-07-13
102,Azure,Cloud,Data Engineer,"Atlanta, GA",2026-07-13
102,GCP,Cloud,Data Engineer,"Atlanta, GA",2026-07-13
102,Hadoop,Big Data,Data Engineer,"Atlanta, GA",2026-07-13
192,Python,Programming Language,ML Engineer,"Denver, CO",2026-07-13
192,Azure,Cloud,ML Engineer,"Denver, CO",2026-07-13
192,Spark,Big Data,ML Engineer,"Denver, CO",2026-07-13
192,Docker,DevOps,ML Engineer,"Denver, CO",2026-07-13
192,Kubernetes,DevOps,ML Engineer,"Denver, CO",2026-07-13
192,TensorFlow,Machine Learning & AI,ML Engineer,"Denver, CO",2026-07-13
1552,C++,Programming Language,Software Engineer,"New York, NY",2026-07-13
1552,AWS,Cloud,Software Engineer,"New York, NY",2026-07-13
1552,Docker,DevOps,Software Engineer,"New York, NY",2026-07-13
1552,Git,DevOps,Software Engineer,"New York, NY",2026-07-13
1552,NoSQL,Databases,Software Engineer,"New York, NY",2026-07-13
1552,MongoDB,Databases,Software Engineer,"New York, NY",2026-07-13
1552,REST API,Software Engineering,Software Engineer,"New York, NY",2026-07-13
1823,SQL,Programming Language,Data Engineer,"Pune, India",2026-07-13
1823,AWS,Cloud,Data Engineer,"Pune, India",2026-07-13
1823,Spark,Big Data,Data Engineer,"Pune, India",2026-07-13
1823,Airflow,Data Engineering,Data Engineer,"Pune, India",2026-07-13
1823,Data Warehousing,Data Engineering,Data Engineer,"Pune, India",2026-07-13
26,SQL,Programming Language,Data Scientist,Singapore,2026-07-14
26,Deep Learning,Machine Learning & AI,Data Scientist,Singapore,2026-07-14
26,PyTorch,Machine Learning & AI,Data Scientist,Singapore,2026-07-14
26,NLP,Machine Learning & AI,Data Scientist,Singapore,2026-07-14
26,Computer Vision,Machine Learning & AI,Data Scientist,Singapore,2026-07-14
183,SQL,Programming Language,Software Engineer,"Berlin, Germany",2026-07-14
